Timestamp,Accel_X,Accel_Y,Gyro_Z,Mag_X,Mag_Y,GPS_x,GPS_Y,Calc_Accel_X,Calc_Accel_Y,Calc_Gyro_Z,Calc_Mag_X_Y
14532,11320,11967,-11537,-4232,370,160732.00,0.00,3.3889526367187504,3.582649841308594,-88.02032470703125,-1.483588964131117
14565,8698,9648,-11017,-4232,370,160732.00,0.00,2.6039849853515626,2.8883935546875,-84.05303955078125,-1.483588964131117
14598,10651,13145,-8692,-4044,-170,160732.00,0.00,3.188669128417969,3.9353164672851566,-66.314697265625,-1.6128091772031634
14631,10097,13789,-3661,-4044,-170,160732.00,0.00,3.0228140258789065,4.128115539550781,-27.93121337890625,-1.6128091772031634
14664,9228,14310,243,-4044,-170,160732.00,0.00,2.7626550292968752,4.284091186523438,1.85394287109375,-1.6128091772031634
14697,8141,13699,1903,-3939,-245,160732.00,0.00,2.4372317504882814,4.101171569824219,14.51873779296875,-1.632914831753176
14730,7467,13723,1093,-3939,-245,160732.00,0.00,2.235451354980469,4.108356628417969,8.33892822265625,-1.632914831753176
14763,7457,12813,-103,-3939,-245,160732.00,0.00,2.232457580566406,3.8359231567382817,-0.78582763671875,-1.632914831753176
14796,7482,12768,512,-3929,-211,160732.00,0.00,2.2399420166015624,3.822451171875,3.90625,-1.6244480209503511
14829,6340,11556,-1362,-3929,-211,160732.00,0.00,1.898052978515625,3.459605712890625,-10.3912353515625,-1.6244480209503511
14862,6450,12659,-2316,-3929,-211,160732.00,0.00,1.9309844970703125,3.789819030761719,-17.669677734375,-1.6244480209503511
14895,7036,13216,-7327,-3916,-217,160732.00,0.00,2.106419677734375,3.956572265625,-55.90057373046875,-1.6261533993281698
14931,7230,14745,-7677,-3916,-217,160732.00,0.00,2.1644989013671876,4.414320373535157,-58.57086181640625,-1.6261533993281698
14966,6044,13914,-8769,-3916,-217,160732.00,0.00,1.809437255859375,4.165537719726562,-66.90216064453125,-1.6261533993281698
15001,6771,15401,-8884,-3704,-467,160732.00,0.00,2.027084655761719,4.610711975097656,-67.779541015625,-1.6962144791855538
15036,8138,16242,-8551,-3704,-467,160732.00,0.00,2.4363336181640625,4.862488403320313,-65.23895263671875,-1.6962144791855538
15071,7499,13941,-7323,-3704,-467,160732.00,0.00,2.245031433105469,4.173620910644532,-55.87005615234375,-1.6962144791855538
15106,3795,16385,-5566,-3383,-618,160732.00,0.00,1.1361373901367189,4.905299377441406,-42.4652099609375,-1.7514820977156609
15141,1896,14514,-7916,-3383,-618,160732.00,0.00,0.5676196289062501,4.345164184570312,-60.394287109375,-1.7514820977156609
15176,4753,16275,-6503,-3383,-618,160732.00,0.00,1.4229409790039063,4.872367858886719,-49.61395263671875,-1.7514820977156609
15211,3064,14325,-3033,-3068,-573,160732.00,0.00,0.91729248046875,4.288581848144531,-23.13995361328125,-1.7554357131285911
15246,-2042,13424,-4152,-3068,-573,160732.00,0.00,-0.6113287353515625,4.0188427734375,-31.67724609375,-1.7554357131285911
15281,2014,14306,-4625,-3068,-573,160732.00,0.00,0.6029461669921875,4.282893676757813,-35.28594970703125,-1.7554357131285911
15316,1177,12393,-1927,-2761,-357,160732.00,0.00,0.3523672485351563,3.7101846313476563,-14.70184326171875,-1.6993838645677346
15350,-498,11858,537,-2761,-357,160732.00,0.00,-0.1490899658203125,3.550017700195313,4.09698486328125,-1.6993838645677346
15383,-103,11304,-155,-2761,-357,160732.00,0.00,-0.030835876464843752,3.38416259765625,-1.18255615234375,-1.6993838645677346
15416,102,10512,2091,-2530,38,160732.00,0.00,0.0305364990234375,3.1470556640625,15.95306396484375,-1.5557776932486949
15449,385,10133,3565,-2530,38,160732.00,0.00,0.11526031494140626,3.0335916137695316,27.19879150390625,-1.5557776932486949
15482,-865,10404,4146,-2530,38,160732.00,0.00,-0.25896148681640624,3.114722900390625,31.6314697265625,-1.5557776932486949
15515,2081,10989,5846,-2562,612,160732.00,0.00,0.6230044555664063,3.2898587036132816,44.6014404296875,-1.3363145156920613
15548,2248,8196,8787,-2562,612,160732.00,0.00,0.67300048828125,2.4536975097656253,67.03948974609375,-1.3363145156920613
15581,1700,8547,11729,-2562,612,160732.00,0.00,0.508941650390625,2.558778991699219,89.48516845703125,-1.3363145156920613
15614,2955,8731,12785,-2917,1105,160732.00,0.00,0.8846603393554688,2.6138644409179688,97.54180908203125,-1.208686207004255
15647,4097,6739,14158,-2917,1105,160732.00,0.00,1.2265493774414062,2.0175045776367186,108.0169677734375,-1.208686207004255
15680,5886,6029,14289,-2917,1105,160732.00,0.00,1.7621356201171876,1.8049465942382814,109.01641845703125,-1.208686207004255
15713,6047,4819,11799,-3192,1753,160732.00,0.00,1.8103353881835937,1.4426998901367187,90.01922607421875,-1.0685786947467275
15746,7336,4532,11642,-3192,1753,160732.00,0.00,2.19623291015625,1.3567785644531252,88.8214111328125,-1.0685786947467275
15779,9035,4889,13822,-3192,1753,160732.00,0.00,2.704875183105469,1.4636563110351564,105.4534912109375,-1.0685786947467275
15812,9868,3565,11351,-3421,2256,160732.00,0.00,2.954256591796875,1.0672805786132813,86.60125732421875,-0.9878021416063153
15845,9816,2840,11575,-3421,2256,160732.00,0.00,2.93868896484375,0.85023193359375,88.31024169921875,-0.9878021416063153
15878,11701,2619,10802,-3421,2256,160732.00,0.00,3.5030154418945316,0.7840695190429688,82.4127197265625,-0.9878021416063153
15912,12413,1690,9971,-3515,2598,160732.00,0.00,3.7161721801757817,0.5059478759765625,76.07269287109375,-0.9342961103030073
15948,11826,1309,8698,-3515,2598,160734.00,0.00,3.540437622070313,0.3918850708007813,66.3604736328125,-0.9342961103030073
15983,12720,828,5428,-3515,2598,160734.00,0.00,3.8080810546875004,0.247884521484375,41.412353515625,-0.9342961103030073
16018,14561,2703,4812,-3693,2686,160734.00,0.00,4.359234924316406,0.8092172241210938,36.712646484375,-0.9419678399640894
16053,15112,1868,4642,-3693,2686,160734.00,0.00,4.52419189453125,0.559237060546875,35.4156494140625,-0.9419678399640894
16088,15107,1925,3624,-3693,2686,160734.00,0.00,4.522695007324219,0.5763015747070312,27.64892578125,-0.9419678399640894
16123,15985,1873,-703,-3911,2595,160734.00,0.00,4.785548400878906,0.5607339477539063,-5.36346435546875,-0.9849800933379753
16158,18104,2498,-12,-3911,2595,160734.00,0.00,5.419929199218751,0.7478448486328125,-0.091552734375,-0.9849800933379753
16193,14468,133,-2926,-3911,2595,160734.00,0.00,4.3313928222656255,0.03981719970703125,-22.3236083984375,-0.9849800933379753
16228,14971,1426,-7849,-4207,2323,160734.00,0.00,4.481979675292969,0.42691223144531254,-59.88311767578125,-1.0662848249986567
16263,15560,2690,-10122,-4207,2323,160734.00,0.00,4.65831298828125,0.8053253173828125,-77.2247314453125,-1.0662848249986567
16298,16456,2710,-11940,-4207,2323,160734.00,0.00,4.9265551757812505,0.8113128662109376,-91.094970703125,-1.0662848249986567
16333,13678,4060,-15071,-4438,1870,160734.00,0.00,4.094884643554687,1.215472412109375,-114.98260498046875,-1.172012000833905
16366,15016,5694,-14823,-4438,1870,160734.00,0.00,4.495451660156251,1.7046551513671875,-113.09051513671875,-1.172012000833905
16400,13809,6634,-11736,-4438,1870,160734.00,0.00,4.1341030883789065,1.9860699462890625,-89.53857421875,-1.172012000833905
16433,11087,5183,-9288,-4488,1228,160734.00,0.00,3.319197692871094,1.5516732788085938,-70.86181640625,-1.3037149028812602
16466,12891,8013,-5983,-4488,1228,160734.00,0.00,3.859274597167969,2.398911437988281,-45.64666748046875,-1.3037149028812602
16499,13892,8751,-4730,-4488,1228,160734.00,0.00,4.158951416015626,2.6198519897460937,-36.0870361328125,-1.3037149028812602
16532,12771,8007,75,-4404,889,160734.00,0.00,3.823349304199219,2.3971151733398437,0.57220458984375,-1.371611079214172
16565,13523,9315,7495,-4404,889,160734.00,0.00,4.048481140136719,2.788700866699219,57.18231201171875,-1.371611079214172
16598,12112,8028,13342,-4404,889,160734.00,0.00,3.6260595703125,2.4034020996093752,101.7913818359375,-1.371611079214172
16631,14285,8757,19447,-4415,1188,160734.00,0.00,4.276606750488281,2.621648254394531,148.36883544921875,-1.3079396874887756
16664,13976,6490,23476,-4415,1188,160734.00,0.00,4.18409912109375,1.9429595947265625,179.107666015625,-1.3079396874887756
16697,13922,2962,26495,-4415,1188,160734.00,0.00,4.167932739257813,0.8867559814453125,202.14080810546875,-1.3079396874887756
16730,15431,-997,23406,-4325,2176,160734.00,0.00,4.619693298339844,-0.29847930908203124,178.5736083984375,-1.1046547270292588
16763,15419,-1145,18270,-4325,2176,160734.00,0.00,4.616100769042969,-0.34278717041015627,139.3890380859375,-1.1046547270292588
16796,15312,-3408,12105,-4325,2176,160734.00,0.00,4.5840673828125,-1.0202783203125,92.35382080078125,-1.1046547270292588
16829,15432,-4027,9824,-3869,2913,160734.00,0.00,4.61999267578125,-1.2055929565429688,74.951171875,-0.9254368678798691
16862,15264,-4752,9875,-3869,2913,160734.00,0.00,4.569697265625,-1.4226416015625,75.34027099609375,-0.9254368678798691
16895,14137,-5123,8352,-3869,2913,160734.00,0.00,4.232298889160156,-1.533710632324219,63.720703125,-0.9254368678798691
16931,14433,-5583,4677,-3441,3239,160734.00,0.00,4.320914611816407,-1.6714242553710938,35.68267822265625,-0.8156284721148147
16966,16493,-4797,5607,-3441,3239,160734.00,0.00,4.937632141113282,-1.4361135864257812,42.77801513671875,-0.8156284721148147
17001,12533,-6696,3766,-3441,3239,160734.00,0.00,3.7520974731445316,-2.0046313476562503,28.7322998046875,-0.8156284721148147
17036,12094,-5858,-1545,-3040,3405,160734.00,0.00,3.6206707763671875,-1.7537530517578126,-11.78741455078125,-0.7288255447087382
17071,13665,-5149,-38,-3040,3405,160734.00,0.00,4.090992736816406,-1.5414944458007813,-0.2899169921875,-0.7288255447087382
17106,12850,-5628,-2787,-3040,3405,160734.00,0.00,3.8470001220703125,-1.684896240234375,-21.26312255859375,-0.7288255447087382
17141,14284,-4260,-264,-2696,3348,160734.00,0.00,4.276307373046875,-1.275347900390625,-2.01416015625,-0.6779381410373918
17176,13107,-5413,-397,-2696,3348,160734.00,0.00,3.923940124511719,-1.6205300903320314,-3.02886962890625,-0.6779381410373918
17211,10316,-4892,-4934,-2696,3348,160734.00,0.00,3.088377685546875,-1.4645544433593751,-37.6434326171875,-0.6779381410373918
17246,9995,-4397,-8393,-2467,3103,160734.00,0.00,2.992277526855469,-1.3163626098632812,-64.03350830078125,-0.6717074251527024
17281,11504,-2633,-8495,-2467,3103,160734.00,0.00,3.4440380859375,-0.7882608032226562,-64.81170654296875,-0.6717074251527024
17316,10596,-945,-6507,-2467,3103,160734.00,0.00,3.1722033691406253,-0.28291168212890627,-49.64447021484375,-0.6717074251527024
17350,11701,-1385,-10088,-2405,2711,160734.00,0.00,3.5030154418945316,-0.41463775634765626,-76.96533203125,-0.7256569838659561
17383,11338,1278,-13218,-2405,2711,160734.00,0.00,3.3943414306640625,0.3826043701171875,-100.8453369140625,-0.7256569838659561
17416,10163,1013,-10747,-2405,2711,160734.00,0.00,3.0425729370117187,0.30326934814453127,-81.99310302734375,-0.7256569838659561
17449,13140,1746,-7886,-2588,2166,160734.00,0.00,3.9338195800781253,0.5227130126953126,-60.1654052734375,-0.8739334616407265
17482,14251,5065,-9488,-2588,2166,160734.00,0.00,4.266427917480469,1.5163467407226563,-72.3876953125,-0.8739334616407265
17515,12728,5180,-10152,-2588,2166,160734.00,0.00,3.8104760742187502,1.550775146484375,-77.45361328125,-0.8739334616407265
17548,12164,4417,-11458,-2989,1515,160734.00,0.00,3.6416271972656253,1.3223501586914064,-87.4176025390625,-1.1016769987465587
17581,14923,7027,-8205,-2989,1515,160734.00,0.00,4.467609558105469,2.103725280761719,-62.59918212890625,-1.1016769987465587
17614,10724,5272,-4085,-2989,1515,160734.00,0.00,3.210523681640625,1.57831787109375,-31.16607666015625,-1.1016769987465587
17647,12110,7941,-8358,-3336,968,160734.00,0.00,3.6254608154296877,2.3773562622070314,-63.7664794921875,-1.2883840683882677
17680,14041,9823,-6406,-3336,968,160734.00,0.00,4.203558654785157,2.940784606933594,-48.8739013671875,-1.2883840683882677
17713,10320,8238,-7642,-3336,968,160734.00,0.00,3.0895751953125004,2.4662713623046875,-58.3038330078125,-1.2883840683882677
17746,11156,8712,-7956,-3481,571,160734.00,0.00,3.339854736328125,2.60817626953125,-60.699462890625,-1.4082109098334725
17779,12282,11122,-9089,-3481,571,160734.00,0.00,3.676953735351563,3.3296759033203127,-69.34356689453125,-1.4082109098334725
17812,10763,10699,-9148,-3481,571,160734.00,0.00,3.2221994018554687,3.203039245605469,-69.793701171875,-1.4082109098334725
17845,10680,11864,-10724,-3556,148,160734.00,0.00,3.19735107421875,3.5518139648437503,-81.817626953125,-1.52920053569983
17878,11546,12730,-8445,-3556,148,160734.00,0.00,3.456611938476563,3.8110748291015626,-64.43023681640625,-1.52920053569983
17912,8108,11144,-9503,-3556,148,160734.00,0.00,2.4273522949218753,3.33626220703125,-72.50213623046875,-1.52920053569983
17948,11265,14249,-9498,-3527,-253,160736.00,0.00,3.3724868774414065,4.265829162597656,-72.4639892578125,-1.6424060220317853
17983,6780,12442,-7137,-3527,-253,160736.00,0.00,2.029779052734375,3.7248541259765626,-54.45098876953125,-1.6424060220317853
18018,6892,13803,-8211,-3527,-253,160736.00,0.00,2.063309326171875,4.1323068237304685,-62.64495849609375,-1.6424060220317853
18053,6504,13814,-7627,-3418,-539,160736.00,0.00,1.9471508789062502,4.135599975585937,-58.18939208984375,-1.727202888344969
18088,6910,12840,-6957,-3418,-539,160736.00,0.00,2.0686981201171877,3.8440063476562503,-53.07769775390625,-1.727202888344969
18123,4936,14774,-8671,-3418,-539,160736.00,0.00,1.47772705078125,4.423002319335938,-66.15447998046875,-1.727202888344969
18158,6901,16565,-7785,-3172,-673,160736.00,0.00,2.066003723144531,4.959187316894531,-59.39483642578125,-1.7798649788718837
18193,4544,14048,-3870,-3172,-673,160736.00,0.00,1.36037109375,4.205654296875,-29.5257568359375,-1.7798649788718837
18228,3740,14480,-2023,-3172,-673,160736.00,0.00,1.119671630859375,4.3349853515625005,-15.43426513671875,-1.7798649788718837
18263,3450,14010,-2172,-2931,-471,160736.00,0.00,1.0328521728515625,4.194277954101563,-16.571044921875,-1.7301301503268778
18298,3975,13891,-2390,-2931,-471,160736.00,0.00,1.1900253295898438,4.158652038574219,-18.2342529296875,-1.7301301503268778
18333,2807,11929,-1697,-2931,-471,160736.00,0.00,0.8403524780273438,3.5712734985351564,-12.94708251953125,-1.7301301503268778
18366,1434,10698,-2120,-2793,-106,160736.00,0.00,0.4293072509765625,3.2027398681640626,-16.17431640625,-1.6087301439652029
18400,3507,11781,-2780,-2793,-106,160736.00,0.00,1.0499166870117187,3.5269656372070313,-21.209716796875,-1.6087301439652029
18433,2871,12209,-2193,-2793,-106,160736.00,0.00,0.8595126342773438,3.6550991821289065,-16.73126220703125,-1.6087301439652029
18466,2939,13249,-1152,-2678,300,160736.00,0.00,0.8798703002929688,3.9664517211914063,-8.7890625,-1.4592375404198157
18499,3553,12151,975,-2678,300,160736.00,0.00,1.0636880493164063,3.637735290527344,7.43865966796875,-1.4592375404198157
18532,2886,11224,4066,-2678,300,160736.00,0.00,0.8640032958984375,3.36021240234375,31.0211181640625,-1.4592375404198157
18565,2609,10752,5235,-2568,719,160736.00,0.00,0.7810757446289063,3.2189062500000003,39.93988037109375,-1.2978020676872124
18598,3535,11515,7518,-2568,719,160736.00,0.00,1.0582992553710937,3.447331237792969,57.3577880859375,-1.2978020676872124
18631,3299,10521,11049,-2568,719,160736.00,0.00,0.9876461791992188,3.1497500610351565,84.29718017578125,-1.2978020676872124
18664,5354,9756,9523,-2748,1056,160736.00,0.00,1.6028668212890627,2.920726318359375,72.65472412109375,-1.2039151473435055
18697,6771,11285,11994,-2748,1056,160736.00,0.00,2.027084655761719,3.3784744262695314,91.5069580078125,-1.2039151473435055
18730,7901,11469,14444,-2748,1056,160736.00,0.00,2.365381164550781,3.4335598754882812,110.198974609375,-1.2039151473435055
18763,6031,7100,10478,-3215,1343,160736.00,0.00,1.8055453491210938,2.125579833984375,79.9407958984375,-1.1751000301704795
18796,9925,9429,11037,-3215,1343,160736.00,0.00,2.9713211059570312,2.8228298950195314,84.20562744140625,-1.1751000301704795
18829,10076,8962,13803,-3215,1343,160736.00,0.00,3.0165270996093754,2.6830206298828125,105.30853271484375,-1.1751000301704795
18862,11507,6139,12991,-3654,1588,160736.00,0.00,3.444936218261719,1.8378781127929689,99.11346435546875,-1.160829111149457
18895,14040,7201,14278,-3654,1588,160736.00,0.00,4.20325927734375,2.155816955566406,108.9324951171875,-1.160829111149457
18931,13017,5783,13097,-3654,1588,160736.00,0.00,3.8969961547851564,1.7312997436523438,99.92218017578125,-1.160829111149457
18966,15857,4185,12302,-3987,1907,160736.00,0.00,4.747228088378907,1.2528945922851562,93.8568115234375,-1.1246552784638724
19001,14032,1916,12600,-3987,1907,160736.00,0.00,4.2008642578125,0.5736071777343751,96.13037109375,-1.1246552784638724
19036,15438,714,8234,-3987,1907,160736.00,0.00,4.6217889404296875,0.2137554931640625,62.8204345703125,-1.1246552784638724
19071,14948,-1192,7434,-4179,2256,160736.00,0.00,4.475093994140625,-0.35685791015625,56.7169189453125,-1.075785348049186
19106,14353,-2286,7624,-4179,2256,160736.00,0.00,4.296964416503906,-0.6843768310546875,58.16650390625,-1.075785348049186
19141,15216,-1472,4024,-4179,2256,160736.00,0.00,4.555327148437501,-0.44068359375000005,30.70068359375,-1.075785348049186
19176,16292,-2472,825,-4167,2499,160736.00,0.00,4.877457275390626,-0.74006103515625,6.29425048828125,-1.0305886011928957
19211,15623,-3619,200,-4167,2499,160736.00,0.00,4.677173767089844,-1.0834469604492187,1.52587890625,-1.0305886011928957
19246,15832,-4146,-1192,-4167,2499,160736.00,0.00,4.73974365234375,-1.2412188720703126,-9.09423828125,-1.0305886011928957
19281,16881,-3057,-1714,-4239,2464,160736.00,0.00,5.053790588378907,-0.9151968383789063,-13.0767822265625,-1.0442633651973823
19316,15989,-3247,-1427,-4239,2464,160736.00,0.00,4.786745910644531,-0.9720785522460939,-10.88714599609375,-1.0442633651973823
19350,17044,-2602,-3643,-4277,2424,160736.00,0.00,5.102589111328125,-0.7789801025390626,-27.79388427734375,-1.0551824294718055
19383,16024,-2524,-4399,-4277,2424,160736.00,0.00,4.79722412109375,-0.7556286621093751,-33.56170654296875,-1.0551824294718055
19416,16787,-2175,-5308,-4277,2424,160736.00,0.00,5.025649108886719,-0.6511459350585938,-40.496826171875,-1.0551824294718055
19449,16460,-1446,-3628,-4373,2272,160736.00,0.00,4.927752685546875,-0.4328997802734375,-27.679443359375,-1.091629905644122
19482,16413,-2745,-2374,-4373,2272,160736.00,0.00,4.913681945800781,-0.8217910766601563,-18.1121826171875,-1.091629905644122
19515,18031,-1929,-2869,-4373,2272,160736.00,0.00,5.398074645996094,-0.5774990844726563,-21.88873291015625,-1.091629905644122
19548,16528,-1876,-2900,-4373,2272,160736.00,0.00,4.948110351562501,-0.561632080078125,-22.125244140625,-1.091629905644122
19581,15569,-221,-3338,-4356,2183,160736.00,0.00,4.661007385253907,-0.06616241455078126,-25.4669189453125,-1.1062308658260478
19614,15456,1351,-3872,-4356,2183,160736.00,0.00,4.6271777343750005,0.4044589233398438,-29.541015625,-1.1062308658260478
19647,14728,2140,-353,-4356,2183,160736.00,0.00,4.40923095703125,0.640667724609375,-2.69317626953125,-1.1062308658260478
19680,11995,2973,-839,-4307,2040,160736.00,0.00,3.591032409667969,0.8900491333007813,-6.40106201171875,-1.1284520460296745
19713,10897,3217,-2987,-4307,2040,160736.00,0.00,3.2623159790039065,0.9630972290039063,-22.78900146484375,-1.1284520460296745
19746,12937,5649,-3255,-4307,2040,160736.00,0.00,3.8730459594726563,1.6911831665039063,-24.83367919921875,-1.1284520460296745
19779,12907,7987,-1531,-4268,1933,160736.00,0.00,3.864064636230469,2.391127624511719,-11.68060302734375,-1.1455289444644665
19812,11299,7659,1201,-4268,1933,160736.00,0.00,3.382665710449219,2.292931823730469,9.16290283203125,-1.1455289444644665
19845,10767,7977,1124,-4268,1933,160736.00,0.00,3.223396911621094,2.3881338500976566,8.575439453125,-1.1455289444644665
19878,9730,7992,-101,-4276,1871,160736.00,0.00,2.9129425048828126,2.39262451171875,-0.77056884765625,-1.1583368132703715
19912,11185,8339,168,-4276,1871,160736.00,0.00,3.3485366821289064,2.496508483886719,1.28173828125,-1.1583368132703715
19948,11445,7987,-230,-4276,1871,160738.00,0.00,3.4263748168945316,2.391127624511719,-1.7547607421875,-1.1583368132703715
19983,12596,7184,-247,-4258,1917,160738.00,0.00,3.7709582519531253,2.1507275390625002,-1.88446044921875,-1.147766641726912
20018,13739,7093,193,-4258,1917,160738.00,0.00,4.113146667480469,2.1234841918945313,1.47247314453125,-1.147766641726912
20053,14864,5432,1414,-4258,1917,160738.00,0.00,4.4499462890625,1.6262182617187502,10.7879638671875,-1.147766641726912
20088,15537,3889,2252,-4324,1995,160738.00,0.00,4.651427307128906,1.1642788696289064,17.181396484375,-1.138520550871593
20123,17149,2315,3126,-4324,1995,160738.00,0.00,5.134023742675781,0.6930587768554688,23.8494873046875,-1.138520550871593
20158,16154,615,3734,-4324,2073,160738.00,0.00,4.836143188476563,0.18411712646484377,28.4881591796875,-1.1237501213050831
20193,17715,-1189,1746,-4324,2073,160738.00,0.00,5.3034713745117195,-0.35595977783203125,13.3209228515625,-1.1237501213050831
20228,18354,-2054,448,-4324,2073,160738.00,0.00,5.494773559570313,-0.6149212646484375,3.41796875,-1.1237501213050831
20263,19324,-2512,834,-4259,2094,160738.00,0.00,5.785169677734375,-0.7520361328125,6.3629150390625,-1.1138391569789814
20298,20177,-2101,-742,-4259,2094,160738.00,0.00,6.040538635253907,-0.6289920043945313,-5.6610107421875,-1.1138391569789814
20333,19665,-1683,175,-4259,2094,160738.00,0.00,5.887257385253907,-0.5038522338867187,1.33514404296875,-1.1138391569789814
20366,18561,-1003,909,-4187,2092,160738.00,0.00,5.556744689941406,-0.30027557373046876,6.93511962890625,-1.1074353602475433
20400,18217,-741,2235,-4187,2092,160738.00,0.00,5.453758850097657,-0.22183868408203125,17.05169677734375,-1.1074353602475433
20433,14196,-2378,193,-4187,2092,160738.00,0.00,4.249962158203125,-0.7119195556640625,1.47247314453125,-1.1074353602475433
20466,17805,205,-571,-4119,2196,160738.00,0.00,5.330415344238282,0.061372375488281256,-4.35638427734375,-1.0809902235561586
20499,21416,2426,-851,-4119,2196,160738.00,0.00,6.411467285156251,0.7262896728515625,-6.49261474609375,-1.0809902235561586
20532,13749,-1311,-1510,-4119,2196,160738.00,0.00,4.116140441894531,-0.39248382568359375,-11.5203857421875,-1.0809902235561586
20565,17771,341,-3181,-4085,2210,160738.00,0.00,5.320236511230469,0.10208770751953125,-24.26910400390625,-1.074886312952244
20598,16789,-513,-4635,-4085,2210,160738.00,0.00,5.026247863769531,-0.15358062744140627,-35.36224365234375,-1.074886312952244
20631,16041,54,-2115,-4085,2210,160738.00,0.00,4.802313537597657,0.0161663818359375,-16.13616943359375,-1.074886312952244
20664,18699,-521,-5039,-4094,2137,160738.00,0.00,5.598058776855469,-0.15597564697265626,-38.44451904296875,-1.0897170695723881
20697,16528,-146,-3538,-4094,2137,160738.00,0.00,4.948110351562501,-0.0437091064453125,-26.9927978515625,-1.0897170695723881
20730,17403,498,-4601,-4094,2137,160738.00,0.00,5.210065612792969,0.1490899658203125,-35.10284423828125,-1.0897170695723881
20763,18442,2194,-4834,-4094,2137,160738.00,0.00,5.521118774414063,0.6568341064453125,-36.8804931640625,-1.0897170695723881
20796,17512,3222,-1696,-4140,2031,160738.00,0.00,5.24269775390625,0.9645941162109376,-12.939453125,-1.1147133101900573
20829,17474,3314,-3200,-4140,2031,160738.00,0.00,5.231321411132813,0.9921368408203125,-24.4140625,-1.1147133101900573
20862,17241,3985,-3941,-4140,2031,160738.00,0.00,5.161566467285157,1.1930191040039062,-30.06744384765625,-1.1147133101900573
20895,14475,4583,-4279,-4213,1978,160738.00,0.00,4.333488464355469,1.3720468139648438,-32.64617919921875,-1.1318457329929776
20931,12595,5163,-6506,-4213,1978,160738.00,0.00,3.770658874511719,1.545685729980469,-49.6368408203125,-1.1318457329929776
20966,13609,6602,-5026,-4213,1978,160738.00,0.00,4.0742276000976565,1.9764898681640626,-38.3453369140625,-1.1318457329929776
21001,12256,5680,-3087,-4335,1853,160738.00,0.00,3.669169921875,1.7004638671875,-23.55194091796875,-1.1668515099237176
21036,12596,6056,-1617,-4335,1853,160738.00,0.00,3.7709582519531253,1.81302978515625,-12.33673095703125,-1.1668515099237176
21071,12728,5194,944,-4371,1800,160738.00,0.00,3.8104760742187502,1.5549664306640625,7.2021484375,-1.1801547634382779
21106,12901,6849,-45,-4371,1800,160738.00,0.00,3.8622683715820316,2.0504360961914063,-0.34332275390625,-1.1801547634382779
21141,11816,5724,2195,-4371,1800,160738.00,0.00,3.53744384765625,1.713636474609375,16.74652099609375,-1.1801547634382779
21176,12714,6126,1337,-4301,1886,160738.00,0.00,3.806284790039063,1.8339862060546877,10.20050048828125,-1.1575446066522905
21211,13580,8106,3758,-4301,1886,160738.00,0.00,4.0655456542968755,2.4267535400390625,28.6712646484375,-1.1575446066522905
21246,12634,6318,6576,-4301,1886,160738.00,0.00,3.7823345947265627,1.8914666748046876,50.1708984375,-1.1575446066522905
21281,13844,5114,6846,-4169,2210,160738.00,0.00,4.144581298828125,1.5310162353515626,52.2308349609375,-1.0833572274688965
21316,16601,5537,5611,-4169,2210,160738.00,0.00,4.969964904785156,1.6576528930664063,42.80853271484375,-1.0833572274688965
21350,19130,3040,8988,-4169,2210,160738.00,0.00,5.727090454101563,0.910107421875,68.572998046875,-1.0833572274688965
21383,17836,1180,10077,-3954,2562,160738.00,0.00,5.339696044921875,0.35326538085937503,76.88140869140625,-0.9958625658855101
21416,19640,-36,6487,-3954,2562,160738.00,0.00,5.879772949218751,-0.010777587890625,49.49188232421875,-0.9958625658855101
21449,18006,-1754,5088,-3954,2562,160738.00,0.00,5.390590209960938,-0.5251080322265625,38.818359375,-0.9958625658855101
21482,17880,-2796,3531,-3654,2792,160738.00,0.00,5.3528686523437505,-0.8370593261718751,26.93939208984375,-0.9183358196003908
21515,16715,-2683,2977,-3654,2792,160738.00,0.00,5.004093933105469,-0.8032296752929687,22.71270751953125,-0.9183358196003908
21548,14657,-2447,1763,-3654,2792,160738.00,0.00,4.387975158691407,-0.7325765991210937,13.45062255859375,-0.9183358196003908
21581,11613,-2763,-1175,-3173,2788,160738.00,0.00,3.476670227050781,-0.8271798706054688,-8.96453857421875,-0.849895060647538
21614,10687,-2687,-5662,-3173,2788,160738.00,0.00,3.199446716308594,-0.8044271850585938,-43.1976318359375,-0.849895060647538
21647,14408,428,-4644,-3173,2788,160738.00,0.00,4.31343017578125,0.128133544921875,-35.430908203125,-0.849895060647538
21680,9218,-1166,-3650,-2617,2656,160738.00,0.00,2.7596612548828126,-0.34907409667968753,-27.8472900390625,-0.7780021290943566
21713,8605,-601,-4701,-2617,2656,160738.00,0.00,2.5761428833007813,-0.17992584228515626,-35.86578369140625,-0.7780021290943566
21746,7928,758,-5283,-2617,2656,160738.00,0.00,2.3734643554687502,0.22692810058593751,-40.30609130859375,-0.7780021290943566
21779,6850,1529,-4232,-2129,2455,160738.00,0.00,2.0507354736328125,0.4577481079101563,-32.28759765625,-0.7144007665070923
21812,5252,-76,-4595,-2129,2455,160738.00,0.00,1.572330322265625,-0.022752685546875002,-35.05706787109375,-0.7144007665070923
21845,4085,1277,-7950,-2129,2455,160738.00,0.00,1.2229568481445312,0.3823049926757813,-60.6536865234375,-0.7144007665070923
